generation,N_shifts,logPrior,logLik,eventRate,acceptRate
44700000,3,18.4092,38.2901,1.84748,0.30725
44800000,6,24.895,32.6401,5.52606,0.318107
44900000,7,31.6984,19.2761,5.32662,0.314684
45000000,6,32.5582,46.7459,2.98627,0.311613
45100000,4,19.4245,52.0298,6.38016,0.311759
45200000,3,17.9815,33.774,2.21902,0.312411
45300000,3,18.8253,22.6403,1.00498,0.307733
45400000,4,21.8169,39.6437,1.44671,0.314625
45500000,4,24.9122,41.3307,1.31341,0.315576
45600000,4,19.8382,46.7626,1.65112,0.317577
45700000,3,20.0418,29.8152,1.02252,0.31808
45800000,4,20.8567,28.8878,1.66058,0.3183
45900000,4,17.8781,41.9976,1.66142,0.314907
46000000,5,22.3085,28.5971,4.6662,0.29114
46100000,7,36.8795,32.581,2.98863,0.315541
46200000,5,26.7704,24.3894,3.32403,0.316935
46300000,3,15.6792,25.8397,2.99829,0.307557
46400000,4,22.8305,30.8153,0.531257,0.320546
46500000,7,36.6504,54.4639,3.22028,0.308823
46600000,5,26.4886,32.9493,2.70389,0.26472
46700000,4,21.2161,29.8957,2.08083,0.316795
46800000,6,23.2953,51.3634,3.2705,0.309413
46900000,2,15.0486,37.4586,1.09335,0.30024
47000000,2,14.2741,36.17,2.26009,0.317631
47100000,6,28.5955,41.6988,5.85225,0.312207
47200000,6,30.1372,41.356,3.93766,0.316977
47300000,3,17.7608,35.7348,1.45544,0.31566
47400000,9,43.9291,51.5323,5.59365,0.313947
47500000,5,25.4446,17.9665,3.08178,0.316074
47600000,5,27.4506,55.1378,3.18887,0.318265
47700000,6,27.9216,45.0124,4.91855,0.31495
47800000,5,26.1828,37.5374,4.8899,0.32115
47900000,4,18.8883,54.4072,2.98866,0.30666
48000000,4,23.7846,39.5385,2.78651,0.300747
48100000,7,34.2876,29.4919,5.31082,0.318661
48200000,6,34.7072,66.6305,2.57845,0.309246
48300000,7,29.308,52.7389,5.40401,0.31811
48400000,5,24.8156,43.9102,2.2831,0.309621
48500000,5,28.4367,38.5685,2.07014,0.316663
48600000,5,24.9482,65.5361,2.04849,0.295357
48700000,5,29.9447,27.3811,2.16724,0.326667
48800000,4,21.5544,39.4438,3.25706,0.307335
48900000,5,30.5265,30.0549,2.83961,0.328423
49000000,6,35.6283,53.4115,3.05545,0.315808
49100000,3,19.3028,43.1565,1.71818,0.308646
49200000,5,22.638,45.6202,1.71565,0.312849
49300000,3,16.1335,28.3241,1.92765,0.3059
